OBJECTID,SiteID,DamageID1,ConfidenceID,SensorDate,SensorID,Settlement_Name,DamageCause,DatePeriod,CountyID,Shape_Length,Shape_Area,Lat,Long,DatePeriodStart,DatePeriodEnd,Start Dt,End Dt,Radius (m)
433,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000778403,4.82E-08,36.21183169,37.17656971,1/1/01,10/31/13,-4686,0,15.28088484
434,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001516509,1.83E-07,36.21317442,37.17229191,1/1/01,10/31/13,-4686,0,29.77499466
435,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001205349,1.16E-07,36.20571508,37.17588243,1/1/01,10/31/13,-4686,0,23.66134687
436,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001140945,1.04E-07,36.18379637,37.17583984,2/6/14,2/20/14,98,112,22.39392031
437,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001044513,8.68E-08,36.18567396,37.17090119,2/6/14,2/20/14,98,112,20.50144111
438,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001295325,1.34E-07,36.18454797,37.17324374,2/6/14,2/20/14,98,112,25.42417519
439,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001045794,8.70E-08,36.18354013,37.1738996,2/6/14,2/20/14,98,112,20.52634621
440,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.000776438,4.80E-08,36.1874374,37.1725271,2/6/14,2/20/14,98,112,15.23990867
441,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.000993659,7.86E-08,36.18504206,37.1763249,2/6/14,2/20/14,98,112,19.50325941
442,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.001064125,9.01E-08,36.18800938,37.16768421,1/31/14,2/6/14,92,98,20.88667656
443,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Artillery (Mortar / Howitzer),31JAN14-6FEB14,760,0.000832799,5.52E-08,36.1819833,37.16861741,1/31/14,2/6/14,92,98,16.34558578
444,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.00141066,1.58E-07,36.18214557,37.17174662,1/31/14,2/6/14,92,98,27.68745696
445,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.0008518,5.77E-08,36.18324078,37.17510431,1/31/14,2/6/14,92,98,16.71867115
446,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.001227661,1.20E-07,36.18293532,37.17549788,1/31/14,2/6/14,92,98,24.09584979
447,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.0008134,5.27E-08,36.18640907,37.1780944,2/6/14,2/20/14,98,112,15.9652895
448,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001088909,9.44E-08,36.18255043,37.17980973,2/6/14,2/20/14,98,112,21.3724369
449,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001016331,8.22E-08,36.1812748,37.17768722,2/6/14,2/20/14,98,112,19.94775197
450,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,6FEB14-20FEB14,760,0.000922547,6.77E-08,36.18657591,37.17944084,2/6/14,2/20/14,98,112,18.10767295
451,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001038632,8.58E-08,36.18760425,37.17988915,2/6/14,2/20/14,98,112,20.38630204
452,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.000951092,7.20E-08,36.18576402,37.17821149,2/6/14,2/20/14,98,112,18.66777113
453,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.001136291,1.03E-07,36.19041333,37.18005179,1/31/14,2/6/14,92,98,22.30354979
454,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.001038636,8.58E-08,36.19002692,37.179663,1/31/14,2/6/14,92,98,20.38669181
455,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.001279192,1.30E-07,36.1876732,37.17885876,1/31/14,2/6/14,92,98,25.10802122
456,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.00073443,4.29E-08,36.1800166,37.18149708,2/6/14,2/20/14,98,112,14.41468524
457,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.000967022,7.44E-08,36.17909847,37.17812169,1/31/14,2/6/14,92,98,18.97967588
458,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Unknown / Uncertain,31JAN14-6FEB14,760,0.000929151,6.87E-08,36.19027082,37.18079251,1/31/14,2/6/14,92,98,18.23764147
459,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Unknown / Uncertain,31JAN14-6FEB14,760,0.000797274,5.06E-08,36.18757015,37.17654345,1/31/14,2/6/14,92,98,15.64889438
460,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.000915065,6.66E-08,36.1891934,37.18073695,1/31/14,2/6/14,92,98,17.96108842
461,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Unknown / Uncertain,31JAN14-6FEB14,760,0.00069267,3.82E-08,36.18354415,37.17794101,1/31/14,2/6/14,92,98,13.5953771
462,Building (General / Default),Destroyed (bld),Very High,2/6/2014,Worldview-2,Aleppo,Air Strike / Missile (SSM),31JAN14-6FEB14,760,0.000751904,4.50E-08,36.18343153,37.18002405,1/31/14,2/6/14,92,98,14.75796387
463,Field,Impact Crater (Damage to Field),Medium,2/6/2014,Worldview-2,Aleppo,Artillery (Mortar / Howitzer),31JAN14-6FEB14,760,0.000631513,3.17E-08,36.18135872,37.18245122,1/31/14,2/6/14,92,98,12.39484831
464,Field,Impact Crater (Damage to Field),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),31OCT13-31JAN14,760,0.000630302,3.16E-08,36.18941608,37.17924953,10/31/13,1/31/14,0,92,12.37171414
465,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,6FEB14-20FEB14,760,0.000951895,7.21E-08,36.17739393,37.18273389,2/6/14,2/20/14,98,112,18.68259979
466,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,6FEB14-20FEB14,760,0.000664288,3.51E-08,36.17613992,37.18229915,2/6/14,2/20/14,98,112,13.03768793
467,Building (General / Default),Destroyed (bld),Very High,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),6FEB14-20FEB14,760,0.001311103,1.37E-07,36.17704205,37.18041787,2/6/14,2/20/14,98,112,25.73261213
